transaction_id,timestamp_utc,origin_account,destination_account,amount_kes,transaction_type,channel,status,response_code,client_device_metadata
TXN_20260523_105047,2026-05-23T19:44:34.329Z,254734703575,287883,39392.8,C2B,STK_PUSH,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""166.224.138.198""}"
TXN_20260523_105048,2026-05-23T11:31:14.719Z,254720464941,254720446771,5235.52,P2P,APP_INT,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105049,2026-05-23T17:11:54.941Z,254724533247,137698,58864.05,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""198.203.59.215""}"
TXN_20260523_105050,2026-05-23T18:21:28.955Z,844256,254749917278,87149.85,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""224.32.37.172""}"
TXN_20260523_105051,2026-05-23T09:11:11.819Z,254734094426,707443,43377.53,C2B,PAYBILL_PORTAL,REVERSED,09,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""163.20.111.67""}"
TXN_20260523_105052,2026-05-23T12:26:01.211Z,510181,254755136002,89571.02,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""209.22.1.96""}"
TXN_20260523_105053,2026-05-23T19:27:15.707Z,391687,254717812274,93032.15,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""199.102.186.99""}"
TXN_20260523_105054,2026-05-23T15:26:48.983Z,254761728195,254793264974,47570.82,P2P,USSD,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""212.16.54.166""}"
TXN_20260523_105055,2026-05-23T08:03:11.898Z,410385,500359,146056.86,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""161.9.25.162""}"
TXN_20260523_105056,2026-05-23T10:41:32.863Z,254738743564,335318,61855.08,C2B,STK_PUSH,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105057,2026-05-23T01:46:25.604Z,254795131986,254717641269,36966.86,P2P,APP_INT,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""133.53.253.200""}"
TXN_20260523_105058,2026-05-23T11:01:11.048Z,780171,132244,30677.63,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""125.39.204.135""}"
TXN_20260523_105059,2026-05-23T02:03:01.967Z,254720108868,254763708183,47929.4,P2P,APP_INT,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105060,2026-05-23T04:29:22.881Z,254769725010,295026,63112.33,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""110.218.240.161""}"
TXN_20260523_105061,2026-05-23T15:36:55.721Z,254745475695,142129,62183.76,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105062,2026-05-23T18:55:54.219Z,133116,690225,123747.58,B2B,API_SETTLE,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105063,2026-05-23T02:34:57.682Z,254737372218,895931,60360.91,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""234.189.133.21""}"
TXN_20260523_105064,2026-05-23T12:17:55.477Z,254760252273,948700,10494.4,C2B,STK_PUSH,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""163.86.209.245""}"
TXN_20260523_105065,2026-05-23T06:25:32.740Z,254755459872,165061,25992.22,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""163.216.245.12""}"
TXN_20260523_105066,2026-05-23T07:51:35.905Z,998568,254714643576,42754.44,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""167.177.212.31""}"
TXN_20260523_105067,2026-05-23T06:54:30.556Z,357081,254755450500,3190.77,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""89.60.124.153""}"
TXN_20260523_105068,2026-05-23T23:39:04.803Z,254740765004,254730814146,2845.32,P2P,USSD,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""24.142.98.35""}"
TXN_20260523_105069,2026-05-23T09:09:49.315Z,265158,254790368044,53733.06,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""226.123.46.44""}"
TXN_20260523_105070,2026-05-23T18:50:14.554Z,254795422961,254786018156,39541.95,P2P,APP_INT,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105071,2026-05-23T21:25:58.542Z,254776629411,254794798450,6633.79,P2P,APP_INT,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""82.74.58.41""}"
TXN_20260523_105072,2026-05-23T04:09:24.458Z,130783,254760233031,66346.05,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""235.61.124.250""}"
TXN_20260523_105073,2026-05-23T19:44:22.470Z,254739659154,254732794006,36007.26,P2P,USSD,TIMEOUT,99,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""28.73.88.91""}"
TXN_20260523_105074,2026-05-23T07:07:19.203Z,254769483218,278613,25232.51,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""70.76.46.84""}"
TXN_20260523_105075,2026-05-23T02:44:11.812Z,254773168304,898587,14829.19,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105076,2026-05-23T03:04:11.892Z,254725623299,378800,40793.85,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""137.112.203.169""}"
TXN_20260523_105077,2026-05-23T10:13:12.239Z,254753681361,687895,31106.44,C2B,DYNAMIC_QR,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""221.210.190.214""}"
TXN_20260523_105078,2026-05-23T20:19:15.850Z,124307,254732159087,58088.03,B2C,API_DISBURSE,TIMEOUT,99,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""188.185.120.137""}"
TXN_20260523_105079,2026-05-23T02:54:33.415Z,254732923256,999665,8417.31,C2B,PAYBILL_PORTAL,FAILED,01,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105080,2026-05-23T08:04:46.150Z,254749742015,254736161647,6360.35,P2P,APP_INT,FAILED,01,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""27.78.131.195""}"
TXN_20260523_105081,2026-05-23T10:01:48.202Z,457958,615538,223069.92,B2B,API_SETTLE,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""246.38.17.89""}"
TXN_20260523_105082,2026-05-23T21:41:41.105Z,647099,636271,249048.91,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""174.29.83.31""}"
TXN_20260523_105083,2026-05-23T01:14:31.106Z,254739098713,254760356597,33524.58,P2P,USSD,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""140.51.23.61""}"
TXN_20260523_105084,2026-05-23T00:42:29.772Z,439728,371298,260963.67,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""91.248.223.189""}"
TXN_20260523_105085,2026-05-23T14:37:55.537Z,512303,254730017040,46483.0,B2C,B2C_PORTAL,FAILED,01,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105086,2026-05-23T22:08:20.377Z,942437,254764284372,56400.89,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""70.54.123.228""}"
TXN_20260523_105087,2026-05-23T09:26:26.665Z,254738960671,166160,63716.15,C2B,PAYBILL_PORTAL,REVERSED,09,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""70.144.20.36""}"
TXN_20260523_105088,2026-05-23T01:17:16.627Z,254714039329,254789242999,49244.09,P2P,APP_INT,REVERSED,09,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""100.73.113.26""}"
TXN_20260523_105089,2026-05-23T08:16:52.931Z,966920,962768,191963.58,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105090,2026-05-23T11:13:25.607Z,254778367218,254773947542,18245.94,P2P,USSD,TIMEOUT,99,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""234.104.230.175""}"
TXN_20260523_105091,2026-05-23T03:14:24.000Z,254740929490,254796374468,48705.45,P2P,APP_INT,TIMEOUT,99,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""248.205.188.1""}"
TXN_20260523_105092,2026-05-23T08:43:30.010Z,377350,423490,62269.65,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105093,2026-05-23T21:59:44.355Z,652409,254764543485,45994.29,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""85.183.221.4""}"
TXN_20260523_105094,2026-05-23T02:23:58.850Z,149307,254799595413,29927.44,B2C,B2C_PORTAL,TIMEOUT,99,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""111.18.69.168""}"
TXN_20260523_105095,2026-05-23T00:41:52.596Z,254729672593,254775303084,38041.56,P2P,USSD,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""19.223.69.190""}"
TXN_20260523_105096,2026-05-23T19:08:47.519Z,254714741007,254745820197,14452.18,P2P,APP_INT,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105097,2026-05-23T21:53:52.894Z,254790582295,553607,44227.21,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""148.145.245.14""}"
TXN_20260523_105098,2026-05-23T15:42:09.282Z,254763583119,254726007249,44032.87,P2P,USSD,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""140.69.210.214""}"
TXN_20260523_105099,2026-05-23T21:32:41.082Z,228239,394926,262547.9,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""92.254.132.93""}"
TXN_20260523_105100,2026-05-23T00:46:38.238Z,160266,254793936640,8223.87,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""172.163.187.138""}"
TXN_20260523_105101,2026-05-23T22:49:57.114Z,254732090904,348500,23691.79,C2B,DYNAMIC_QR,FAILED,01,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""244.93.237.20""}"
TXN_20260523_105102,2026-05-23T23:37:31.068Z,354452,254767985243,21679.6,B2C,B2C_PORTAL,TIMEOUT,99,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""106.217.212.146""}"
TXN_20260523_105103,2026-05-23T07:43:39.893Z,421601,985108,88727.02,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105104,2026-05-23T18:34:40.272Z,254713945277,119779,14388.36,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105105,2026-05-23T15:18:26.922Z,288840,254764671150,615.96,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105106,2026-05-23T13:31:44.019Z,254736339607,254734262525,32074.48,P2P,USSD,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105107,2026-05-23T23:04:01.001Z,613483,254778242822,1141.38,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""80.58.231.49""}"
TXN_20260523_105108,2026-05-23T09:02:59.575Z,254713396692,254744979757,36804.85,P2P,APP_INT,REVERSED,09,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""29.0.126.122""}"
TXN_20260523_105109,2026-05-23T12:31:25.543Z,254771533516,426579,57484.11,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""173.44.43.154""}"
TXN_20260523_105110,2026-05-23T01:05:15.953Z,560758,763834,268778.23,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""118.22.47.81""}"
TXN_20260523_105111,2026-05-23T17:49:48.259Z,931258,955746,123487.56,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""5.183.232.176""}"
TXN_20260523_105112,2026-05-23T17:51:26.712Z,927913,254756381379,48805.81,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""22.235.203.122""}"
TXN_20260523_105113,2026-05-23T00:26:13.239Z,865652,836970,268531.99,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""250.82.25.203""}"
TXN_20260523_105114,2026-05-23T00:03:05.696Z,254742846271,254768791866,15198.21,P2P,USSD,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105115,2026-05-23T19:43:42.146Z,292563,254794548823,69764.85,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""170.169.244.77""}"
TXN_20260523_105116,2026-05-23T05:42:00.904Z,254766689644,254711200667,122.47,P2P,USSD,REVERSED,09,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""163.52.35.91""}"
TXN_20260523_105117,2026-05-23T04:21:41.237Z,329233,971547,129167.41,B2B,API_SETTLE,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""157.182.140.24""}"
TXN_20260523_105118,2026-05-23T17:33:58.241Z,262081,706704,138202.77,B2B,API_SETTLE,FAILED,01,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""248.9.158.117""}"
TXN_20260523_105119,2026-05-23T19:01:37.825Z,828706,707562,8622.32,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105120,2026-05-23T06:57:07.016Z,190320,254718385683,80539.39,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""230.223.78.252""}"
TXN_20260523_105121,2026-05-23T19:46:57.179Z,254739953165,254711755071,35346.81,P2P,USSD,TIMEOUT,99,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""85.115.222.96""}"
TXN_20260523_105122,2026-05-23T22:58:16.470Z,254779399380,864826,37098.8,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105123,2026-05-23T00:17:53.205Z,254723498245,947460,11912.53,C2B,PAYBILL_PORTAL,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""35.62.75.48""}"
TXN_20260523_105124,2026-05-23T05:52:03.879Z,605644,554127,32338.14,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""206.30.244.19""}"
TXN_20260523_105125,2026-05-23T11:49:17.854Z,254779191726,254780523510,27298.79,P2P,USSD,FAILED,01,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""66.5.173.41""}"
TXN_20260523_105126,2026-05-23T19:34:07.771Z,898911,254726339300,46329.87,B2C,API_DISBURSE,FAILED,01,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""77.177.92.211""}"
TXN_20260523_105127,2026-05-23T00:22:29.197Z,254774309230,275686,15601.23,C2B,STK_PUSH,FAILED,01,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""193.116.29.130""}"
TXN_20260523_105128,2026-05-23T11:58:22.140Z,111941,167540,275320.46,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""83.60.228.41""}"
TXN_20260523_105129,2026-05-23T00:32:53.072Z,200153,254724621286,62342.4,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""185.87.27.28""}"
TXN_20260523_105130,2026-05-23T23:29:56.146Z,254715762122,270527,12342.53,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""52.235.226.214""}"
TXN_20260523_105131,2026-05-23T13:33:19.965Z,496464,136006,265509.29,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""59.190.83.26""}"
TXN_20260523_105132,2026-05-23T17:13:36.854Z,254753900239,896151,6855.64,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""157.196.247.59""}"
TXN_20260523_105133,2026-05-23T23:08:20.630Z,133349,516550,97870.47,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""118.62.171.188""}"
TXN_20260523_105134,2026-05-23T10:37:56.518Z,254762319951,254774897370,23970.7,P2P,APP_INT,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105135,2026-05-23T04:36:35.414Z,448192,409142,190138.71,B2B,API_SETTLE,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""103.109.95.15""}"
TXN_20260523_105136,2026-05-23T06:10:11.715Z,716234,451451,73558.84,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""230.169.250.208""}"
TXN_20260523_105137,2026-05-23T20:26:01.338Z,870810,215551,229823.31,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105138,2026-05-23T08:15:27.375Z,254775016137,237586,12666.55,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""56.194.91.80""}"
TXN_20260523_105139,2026-05-23T19:05:37.533Z,254757277418,254781669722,5774.07,P2P,USSD,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""119.18.250.40""}"
TXN_20260523_105140,2026-05-23T18:54:52.329Z,254778007395,930306,69958.38,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""82.72.229.196""}"
TXN_20260523_105141,2026-05-23T21:21:00.489Z,254712381074,254760544678,46343.11,P2P,APP_INT,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""248.98.84.56""}"
TXN_20260523_105142,2026-05-23T03:17:42.614Z,254780097795,257775,54768.37,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""163.191.39.151""}"
TXN_20260523_105143,2026-05-23T14:24:37.398Z,254720915961,254724974429,30265.51,P2P,APP_INT,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""63.252.44.147""}"
TXN_20260523_105144,2026-05-23T16:20:27.241Z,254745798424,254776650271,44122.93,P2P,APP_INT,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105145,2026-05-23T10:34:06.707Z,254753801010,254779478096,37721.27,P2P,APP_INT,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""212.154.160.140""}"
TXN_20260523_105146,2026-05-23T04:00:41.073Z,162492,543883,134019.93,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""198.76.3.178""}"
TXN_20260523_105147,2026-05-23T19:32:50.989Z,254756906784,254716830786,32892.08,P2P,APP_INT,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""131.242.183.92""}"
TXN_20260523_105148,2026-05-23T15:23:05.673Z,254738518624,865793,32336.58,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""220.95.227.122""}"
TXN_20260523_105149,2026-05-23T07:01:28.425Z,254765006383,573791,19321.33,C2B,DYNAMIC_QR,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""91.30.246.28""}"
TXN_20260523_105150,2026-05-23T04:35:13.335Z,254731698381,478391,31748.87,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""223.143.195.192""}"
TXN_20260523_105151,2026-05-23T15:19:26.432Z,722277,254769974414,17566.6,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""217.134.168.74""}"
TXN_20260523_105152,2026-05-23T22:12:49.770Z,248888,254717102803,91096.23,B2C,API_DISBURSE,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""121.243.11.214""}"
TXN_20260523_105153,2026-05-23T14:16:40.401Z,254718704652,254792477211,47412.14,P2P,USSD,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""179.86.159.176""}"
TXN_20260523_105154,2026-05-23T11:19:30.232Z,254751383062,323649,49571.46,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105155,2026-05-23T12:26:45.844Z,254758470429,254749229982,34412.12,P2P,USSD,REVERSED,09,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""240.222.176.29""}"
TXN_20260523_105156,2026-05-23T02:02:16.782Z,254728513255,254765615432,46504.66,P2P,APP_INT,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105157,2026-05-23T05:11:56.184Z,433062,836843,81930.39,B2B,API_SETTLE,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""189.199.216.160""}"
TXN_20260523_105158,2026-05-23T21:25:59.275Z,952775,254723162000,60126.17,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105159,2026-05-23T10:51:04.414Z,254788627861,254777406036,32343.33,P2P,USSD,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""79.67.95.153""}"
TXN_20260523_105160,2026-05-23T17:01:32.251Z,254772936867,254790707134,10639.86,P2P,APP_INT,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105161,2026-05-23T10:42:34.704Z,254769451993,254793271616,12663.64,P2P,APP_INT,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""222.170.180.21""}"
TXN_20260523_105162,2026-05-23T20:18:13.187Z,254746550101,574076,12217.38,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""37.2.180.190""}"
TXN_20260523_105163,2026-05-23T18:46:54.347Z,708131,254795880598,25846.96,B2C,B2C_PORTAL,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""54.141.28.221""}"
TXN_20260523_105164,2026-05-23T19:22:14.564Z,254754834308,547684,8383.58,C2B,DYNAMIC_QR,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_105165,2026-05-23T03:50:03.773Z,254795176131,254712918476,43515.2,P2P,APP_INT,TIMEOUT,99,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""228.149.142.153""}"
TXN_20260523_105166,2026-05-23T01:32:18.911Z,254777772520,254758552602,39625.62,P2P,USSD,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""219.62.67.200""}"
